1066315726,Request for position: Markup based Client Hints delegation for third-party content,https://api.github.com/repos/mozilla/standards-positions/issues/596,0,2021-11-29T17:38:48Z,2022-03-16T09:24:13Z,arichiv,
1058999432,Request for position: minPinLength in WebAuthn,https://api.github.com/repos/mozilla/standards-positions/issues/595,0,2021-11-19T23:47:20Z,2021-11-22T08:11:00Z,agl,
1046279237,preserve-parent-color value for forced-color-adjust CSS property,https://api.github.com/repos/mozilla/standards-positions/issues/591,0,2021-11-05T22:15:15Z,2022-05-05T00:10:28Z,sartang,
1044257440,Request for Position: Subresource loading with Web Bundles,https://api.github.com/repos/mozilla/standards-positions/issues/590,0,2021-11-04T00:53:39Z,2022-05-25T07:53:41Z,hayatoito,
1020451065,Request for Position: HDR CSS Media Queries,https://api.github.com/repos/mozilla/standards-positions/issues/584,1,2021-10-07T20:50:33Z,2021-10-12T21:05:05Z,willcassella,w3c
1013299053,Request for position on MSE-for-WebCodecs,https://api.github.com/repos/mozilla/standards-positions/issues/582,0,2021-10-01T12:42:43Z,2022-05-19T18:11:20Z,wolenetz,w3c
978474365,Request for position on css-easing-2 linear() syntax,https://api.github.com/repos/mozilla/standards-positions/issues/571,0,2021-08-24T20:48:52Z,2021-08-26T04:40:37Z,dholbert,
978123557,Request for position: Secure Payment Confirmation,https://api.github.com/repos/mozilla/standards-positions/issues/570,0,2021-08-24T13:51:20Z,2022-01-30T15:08:27Z,stephenmcgruer,
975678251,Network Information API reboot: request for early feedback,https://api.github.com/repos/mozilla/standards-positions/issues/569,0,2021-08-20T14:47:13Z,2021-09-07T15:22:13Z,tomayac,
973444470,Request for Position: Web App Launch Handling,https://api.github.com/repos/mozilla/standards-positions/issues/567,2,2021-08-18T09:06:49Z,2021-08-24T08:04:13Z,alancutter,
970678866,Request for Position: URLPattern,https://api.github.com/repos/mozilla/standards-positions/issues/566,0,2021-08-13T20:05:03Z,2021-09-09T14:11:30Z,wanderview,whatwg|proposal
970540432,Request for Position: Capability Delegation,https://api.github.com/repos/mozilla/standards-positions/issues/565,1,2021-08-13T16:09:39Z,2022-05-18T12:42:24Z,mustaqahmed,
970435768,Support for font-family: math,https://api.github.com/repos/mozilla/standards-positions/issues/564,0,2021-08-13T14:09:56Z,2021-09-06T11:50:12Z,fred-wang,w3c
964071187,`supports(<font-technology>)`extended syntax for `@font-face`,https://api.github.com/repos/mozilla/standards-positions/issues/563,1,2021-08-09T14:44:18Z,2021-08-09T14:52:26Z,drott,
950883742,Request for Position: EyeDropper API,https://api.github.com/repos/mozilla/standards-positions/issues/557,2,2021-07-22T17:21:33Z,2021-09-28T06:25:48Z,ipopescu93,w3c-cg
948075290,"Request for position on CSS tree-scoped at-rule names and references (for @font-face, @keyframes, etc.)",https://api.github.com/repos/mozilla/standards-positions/issues/556,0,2021-07-19T22:24:35Z,2021-07-20T12:11:52Z,xiaochengh,
947334325,Request for position on Web App Note Taking,https://api.github.com/repos/mozilla/standards-positions/issues/555,0,2021-07-19T07:03:15Z,2021-07-19T07:15:17Z,phoglenix,
946498508,Gamepad API button and axis events,https://api.github.com/repos/mozilla/standards-positions/issues/554,0,2021-07-16T18:10:00Z,2021-07-16T18:10:00Z,nondebug,
941506726,CSS Color Module Level 4,https://api.github.com/repos/mozilla/standards-positions/issues/551,1,2021-07-11T18:14:48Z,2021-07-11T18:14:48Z,leo60228,
939277306,Request for position: PWAs as URL Handlers,https://api.github.com/repos/mozilla/standards-positions/issues/550,0,2021-07-07T21:27:05Z,2021-08-31T19:47:45Z,LuHuangMSFT,
936129808,Request for position on Clipboard API SVG support,https://api.github.com/repos/mozilla/standards-positions/issues/549,0,2021-07-03T00:29:30Z,2021-09-29T13:09:53Z,dway123,
934547082,CSS highlight inheritance (css-pseudo #highlight-cascade),https://api.github.com/repos/mozilla/standards-positions/issues/548,0,2021-07-01T08:11:16Z,2021-10-28T12:03:52Z,delan,w3c
934139270,Request for position on MSE-in-Workers,https://api.github.com/repos/mozilla/standards-positions/issues/547,1,2021-06-30T21:24:44Z,2022-02-16T22:56:34Z,wolenetz,w3c
922956546,Scalable Video Coding (SVC) Extension for WebRTC,https://api.github.com/repos/mozilla/standards-positions/issues/544,0,2021-06-16T18:35:01Z,2021-10-19T14:36:07Z,jesup,
